,contest,winner,loser,time
7622,2304680012320878,53,55,2020-10-15 02:16:27.152000
7623,274797810434227,59,61,2020-10-15 02:16:27.152000
7624,3647016369440240,0,58,2020-10-15 02:16:27.152000
7625,4521888222923117,0,61,2020-10-15 02:16:27.152000
7626,7380705630922131,79,75,2020-10-15 02:16:27.152000
7627,7892625905089691,40,45,2020-10-15 02:16:27.152000
7628,8601828356530331,68,64,2020-10-15 02:16:27.152000
7629,2145649814877264,66,64,2020-10-15 04:14:38.176000
7630,224811612943270,76,79,2020-10-15 04:14:38.176000
7631,2292043953538626,53,51,2020-10-15 04:14:38.176000
7632,3087729965816955,67,70,2020-10-15 04:14:38.176000
7633,4226232248847586,73,69,2020-10-15 04:14:38.176000
7634,5740560892956595,68,78,2020-10-15 04:14:38.176000
7635,7171110594370807,37,47,2020-10-15 04:14:38.176000
7636,7525852977121384,0,59,2020-10-15 04:14:38.176000
7637,3858930284611154,50,53,2020-10-15 06:17:58.088000
7638,7669867435901601,67,72,2020-10-15 06:17:58.088000
7639,6668720046203634,70,70,2020-10-15 06:17:58.088000
7640,1497218603648872,68,64,2020-10-15 06:17:58.088000
7641,1520385184770721,73,76,2020-10-15 06:17:58.088000
7642,4498733659376407,49,48,2020-10-15 06:17:58.088000
7643,621762815477137,35,36,2020-10-15 06:17:58.088000
7644,7554126166452235,41,35,2020-10-15 06:17:58.088000
7645,7159768189649180,46,35,2020-10-12 20:26:40.312000
7646,7510817518831938,45,38,2020-10-12 20:26:40.312000
7647,8920995715602575,58,62,2020-10-12 20:26:40.312000
7648,2260902106799453,63,0,2020-10-12 22:13:14.605000
7649,3919326811235535,79,77,2020-10-12 22:13:14.605000
7650,1830103928717477,56,50,2020-10-12 22:13:14.605000
7651,2106750601454750,68,73,2020-10-13 00:20:15.745000
7652,1466018378916569,30,49,2020-10-13 00:20:15.745000
7653,2079495421600038,64,68,2020-10-13 00:20:15.745000
7654,2622787671051441,65,0,2020-10-13 00:20:15.745000
7655,2743257277738646,69,65,2020-10-13 00:20:15.745000
7656,2891369288834587,64,63,2020-10-13 00:20:15.745000
7657,3634577679427684,52,61,2020-10-13 00:20:15.745000
7658,5257406437904026,48,43,2020-10-13 00:20:15.745000
7659,7777104085585022,48,40,2020-10-13 00:20:15.745000
7660,865037696894253,49,59,2020-10-13 00:20:15.745000
7661,7926887426699020,47,55,2020-10-13 02:13:50.350000
7662,7214965742927786,60,62,2020-10-13 02:13:50.350000
7663,3320620954711935,68,65,2020-10-13 04:18:31.787000
7664,4015349414298245,52,43,2020-10-13 04:18:31.787000
7665,4023076094088860,48,52,2020-10-13 04:18:31.787000
7666,5224617881523145,57,46,2020-10-13 04:18:31.787000
7667,5789076112659626,52,42,2020-10-13 04:18:31.787000
7668,5851958534304862,56,52,2020-10-13 04:18:31.787000
7669,5947611061854378,52,49,2020-10-13 04:18:31.787000
7670,612966436277593,55,52,2020-10-13 04:18:31.787000
7671,7467029358192391,57,46,2020-10-13 04:18:31.787000
7672,753835613629428,59,65,2020-10-13 04:18:31.787000
7673,8939575917647844,77,79,2020-10-13 04:18:31.787000
7674,8984114694905090,48,48,2020-10-13 04:18:31.787000
7675,8114031171367237,74,69,2020-10-13 06:24:24.184000
7676,2854788210422035,45,59,2020-10-13 06:24:24.184000
7677,4544514971041570,64,54,2020-10-13 06:24:24.184000
7678,921073466135697,52,48,2020-10-13 06:24:24.184000
7679,2049137553396526,52,54,2020-10-13 06:24:24.184000
7680,2635315945527216,50,36,2020-10-13 06:24:24.184000
7681,3011455031481530,45,47,2020-10-13 06:24:24.184000
7682,7711318690899260,58,63,2020-10-15 06:17:58.088000
7683,8313322665015448,58,41,2020-10-15 06:17:58.088000
7684,8341429215229587,48,37,2020-10-15 06:17:58.088000
7685,8421599453699126,69,64,2020-10-15 06:17:58.088000
7686,8741995419338946,48,45,2020-10-15 06:17:58.088000
7687,2340594909601463,50,49,2020-10-15 08:17:27.592000
7688,2641732529105335,53,52,2020-10-15 08:17:27.592000
7689,5112738504222833,54,50,2020-10-15 08:17:27.592000
7690,8052558057175841,60,63,2020-10-15 08:17:27.592000
7691,8254471889841088,53,41,2020-10-15 08:17:27.592000
7692,974658477001573,81,74,2020-10-15 10:17:38.088000
7693,3655357913919198,54,41,2020-10-15 10:17:38.088000
7694,1275133463710991,61,0,2020-10-15 10:17:38.088000
7695,2170927344969018,57,58,2020-10-15 10:17:38.088000
7696,3626173174833418,70,66,2020-10-15 10:17:38.088000
7697,546149162869578,42,57,2020-10-15 10:17:38.088000
7698,4090382261677816,53,57,2020-10-15 12:39:40.791000
7699,549640624860110,61,62,2020-10-15 12:39:40.791000
7700,6322193892350290,66,61,2020-10-15 12:39:40.791000
7701,7377759106148817,57,42,2020-10-15 12:39:40.791000
7702,8810143011974956,69,61,2020-10-15 12:39:40.791000
7703,8696743762182324,72,63,2020-10-15 14:38:43.355000
7704,1313110305569346,61,52,2020-10-15 14:38:43.355000
7705,163032997110325,57,53,2020-10-15 14:38:43.355000
7706,7178884792332726,80,71,2020-10-15 16:25:43.754000
7707,8826721516069483,61,69,2020-10-15 16:25:43.754000
7708,5344061166212511,67,60,2020-10-15 16:25:43.754000
7709,648235542891207,69,66,2020-10-15 18:14:06.265000
7710,4852000127223734,73,68,2020-10-15 18:14:06.265000
7711,139738661873672,59,54,2020-10-15 18:14:06.265000
7712,2055607332113807,51,55,2020-10-15 18:14:06.265000
7713,258931738191253,50,50,2020-10-15 18:14:06.265000
7714,4325926151756403,53,52,2020-10-15 18:14:06.265000
7715,4597016985945618,58,0,2020-10-15 18:14:06.265000
7716,523402212812760,0,59,2020-10-15 18:14:06.265000
7717,7802797410819190,52,50,2020-10-15 18:14:06.265000
7718,8844455568240786,62,59,2020-10-15 18:14:06.265000
7719,4151970903881612,65,66,2020-10-15 20:16:55.117000
7720,2208553993926878,51,54,2020-10-15 20:16:55.117000
7721,178234191675772,76,71,2020-10-15 20:16:55.117000
7722,330980172237290,54,53,2020-10-15 20:16:55.117000
7723,7637449774563611,84,57,2020-10-15 20:16:55.117000
7724,208637730769538,58,52,2020-10-15 20:16:55.117000
7725,258304368622392,47,48,2020-10-15 20:16:55.117000
7726,313894452841416,62,69,2020-10-15 20:16:55.117000
7727,3455374598937191,65,65,2020-10-15 20:16:55.117000
7728,5056834741682764,52,53,2020-10-15 20:16:55.117000
7729,5414274690856457,51,59,2020-10-15 20:16:55.117000
7730,5732931715191627,58,0,2020-10-15 20:16:55.117000
7731,613078434978569,65,52,2020-10-15 20:16:55.117000
7732,649589508017825,72,68,2020-10-15 20:16:55.117000
7733,8066706374572738,55,52,2020-10-15 20:16:55.117000
7734,897013287582684,66,68,2020-10-15 20:16:55.117000
7735,9000806183192573,65,59,2020-10-15 20:16:55.117000
7736,6595863760079214,68,64,2020-10-15 22:18:52.911000
7737,5484150645915021,61,63,2020-10-15 22:18:52.911000
7738,645161722503414,67,65,2020-10-15 22:18:52.911000
7739,767396830073366,59,61,2020-10-15 22:18:52.911000
7740,2216921201511570,67,64,2020-10-15 22:18:52.911000
7741,3169459824997688,61,59,2020-10-15 22:18:52.911000
7742,4197073174158046,65,69,2020-10-15 22:18:52.911000
7743,4514741562785727,63,58,2020-10-15 22:18:52.911000
7744,4846206487487306,53,46,2020-10-15 22:18:52.911000
7745,4945312442233726,68,67,2020-10-15 22:18:52.911000
7746,5421959680179996,66,73,2020-10-15 22:18:52.911000
7747,6007651977083847,0,64,2020-10-15 22:18:52.911000
7748,6189924645294058,49,50,2020-10-15 22:18:52.911000
7749,6560611625911344,69,64,2020-10-15 22:18:52.911000
7750,6692143218431189,59,63,2020-10-15 22:18:52.911000
7751,6735253406843642,48,49,2020-10-15 22:18:52.911000
7752,7850729519751051,61,60,2020-10-15 22:18:52.911000
7753,7972564676461326,73,64,2020-10-15 22:18:52.911000
7754,8001182371021305,54,49,2020-10-15 22:18:52.911000
7755,824219089891139,80,85,2020-10-15 22:18:52.911000
7756,8913197200237899,49,48,2020-10-15 22:18:52.911000
7757,986207256329612,63,75,2020-10-15 22:18:52.911000
7758,1480974991750449,72,73,2020-10-16 00:17:24.295000
7759,6991735064405672,70,65,2020-10-16 00:17:24.295000
7760,5024764881769019,57,51,2020-10-16 00:17:24.295000
7761,1977416670052236,70,71,2020-10-16 00:17:24.295000
7762,3695055543056624,42,23,2020-10-13 06:24:24.184000
7763,4627187976856165,57,46,2020-10-13 06:24:24.184000
7764,5825749539952786,45,58,2020-10-13 06:24:24.184000
7765,6406296016353505,48,24,2020-10-13 06:24:24.184000
7766,6915296916362224,34,42,2020-10-13 06:24:24.184000
7767,7312505161175003,42,22,2020-10-13 06:24:24.184000
7768,7313712374695197,50,52,2020-10-13 06:24:24.184000
7769,5396245130068449,62,66,2020-10-13 08:23:37.976000
7770,2831725520113866,72,69,2020-10-13 08:23:37.976000
7771,4663944612914865,67,71,2020-10-13 08:23:37.976000
7772,3279149536221338,55,0,2020-10-13 10:49:46.685000
7773,6765601920870805,0,55,2020-10-13 10:49:46.685000
7774,7433811254302570,66,69,2020-10-13 10:49:46.685000
7775,6870742662388068,66,62,2020-10-13 12:14:20.273000
7776,3453606553808078,64,0,2020-10-13 16:34:53.272000
7777,4278170259569913,61,60,2020-10-13 16:34:53.272000
7778,5348454361819767,72,71,2020-10-13 16:34:53.272000
7779,953337070204666,65,60,2020-10-13 16:34:53.272000
7780,3124779503109179,71,74,2020-10-13 18:18:48.407000
7781,3909105190876234,64,61,2020-10-13 18:18:48.407000
7782,4537328304797101,64,68,2020-10-13 18:18:48.407000
7783,5366671087566775,77,73,2020-10-13 18:18:48.407000
7784,3807403337873021,72,68,2020-10-13 20:11:10.545000
7785,5221319572078243,72,69,2020-10-13 20:11:10.545000
7786,1206295148726009,73,80,2020-10-13 20:11:10.545000
7787,2557516410640314,57,34,2020-10-13 20:11:10.545000
7788,4168825900228204,55,33,2020-10-13 20:11:10.545000
7789,4755628782408083,42,36,2020-10-13 20:11:10.545000
7790,526688058014848,64,67,2020-10-13 20:11:10.545000
7791,5483738424719298,46,51,2020-10-13 20:11:10.545000
7792,5849802539750872,42,50,2020-10-13 20:11:10.545000
7793,693127409627549,65,54,2020-10-13 20:11:10.545000
7794,7087550905955149,55,45,2020-10-13 20:11:10.545000
7795,8804512610084381,66,65,2020-10-13 20:11:10.545000
7796,896707846235722,69,67,2020-10-13 20:11:10.545000
7797,1149888841299696,73,70,2020-10-13 22:18:15.831000
7798,4305423131621988,47,52,2020-10-13 22:18:15.831000
7799,8851498706024019,69,65,2020-10-13 22:18:15.831000
7800,1307779374937550,75,78,2020-10-13 22:18:15.831000
7801,1546503499790393,68,65,2020-10-13 22:18:15.831000
7802,3051948405099289,70,67,2020-10-13 22:18:15.831000
7803,3769827753157400,40,31,2020-10-13 22:18:15.831000
7804,3866365416046281,65,70,2020-10-13 22:18:15.831000
7805,4869908867049370,79,72,2020-10-13 22:18:15.831000
7806,5605908978359553,47,30,2020-10-13 22:18:15.831000
7807,662915647678667,45,49,2020-10-13 22:18:15.831000
7808,6951839334823719,79,80,2020-10-13 22:18:15.831000
7809,8250418151762811,75,73,2020-10-13 22:18:15.831000
7810,6279380340119988,71,78,2020-10-14 00:17:38.044000
7811,838654627801078,53,54,2020-10-14 00:17:38.044000
7812,83907225438336,62,64,2020-10-14 00:17:38.044000
7813,444246345402751,70,52,2020-10-14 00:17:38.044000
7814,1456214806690930,56,56,2020-09-14 03:22:53.354000
7815,4091016762473425,67,63,2020-09-14 03:22:53.354000
7816,4398901666672057,73,68,2020-09-14 03:22:53.354000
7817,6829058545409892,63,62,2020-09-14 03:22:53.354000
7818,7191164593659127,78,81,2020-09-14 03:22:53.354000
7819,2109254581194409,59,57,2020-09-14 04:34:21.721000
7820,550981625066118,60,57,2020-09-14 04:34:21.721000
7821,2462808321759841,51,54,2020-09-14 04:34:21.721000
7822,7256468610839639,55,54,2020-09-14 04:34:21.721000
7823,8150857565462914,62,61,2020-09-14 04:34:21.721000
7824,8894542696590199,59,63,2020-09-14 04:34:21.721000
7825,1574063597874428,60,55,2020-09-14 07:11:47.289000
7826,2378351232851860,55,60,2020-09-14 07:11:47.289000
7827,2620257618930727,87,44,2020-09-14 07:11:47.289000
7828,5377870902141007,66,65,2020-09-14 07:11:47.289000
7829,5659526281727759,41,25,2020-09-14 07:11:47.289000
7830,8271065004771304,51,47,2020-09-14 07:11:47.289000
7831,1316570972839564,63,60,2020-09-14 08:25:54.467000
7832,5695433076647512,64,52,2020-09-14 08:25:54.467000
7833,5389537339077680,56,57,2020-09-14 08:25:54.467000
7834,5772458038110426,44,47,2020-09-14 09:45:00.113000
7835,1965348740002319,60,55,2020-09-14 09:45:00.113000
7836,1744964485586725,63,63,2020-09-14 09:45:00.113000
7837,3343492286517690,47,46,2020-09-14 09:45:00.113000
7838,5848256047340244,46,47,2020-09-14 10:23:33.815000
7839,1447367318593758,55,58,2020-09-14 10:23:33.815000
7840,8561868642103513,61,62,2020-09-14 15:51:44.830000
7841,7248724816666534,86,89,2020-09-14 15:51:44.830000
7842,8033381906927593,64,60,2020-09-14 15:51:44.830000
7843,8625339916296716,61,65,2020-09-14 15:51:44.830000
7844,1649744199734027,65,58,2020-09-14 16:27:45.260000
7845,1851694460351098,69,74,2020-09-14 16:27:45.260000
7846,3127425409848492,55,53,2020-09-14 16:27:45.260000
7847,2907003092402118,0,59,2020-09-14 17:12:49.616000
7848,6049100968030960,58,58,2020-09-14 17:12:49.616000
7849,8589721415622437,46,48,2020-09-14 17:12:49.616000
7850,753351118080579,64,69,2020-09-14 18:23:04.288000
7851,8364759558495446,69,64,2020-09-14 18:23:04.288000
7852,5553178629815494,54,52,2020-09-14 19:28:03.562000
7853,7919435908010603,61,41,2020-09-14 19:28:03.562000
7854,276090941130705,64,0,2020-09-14 19:28:03.562000
7855,4902129787155181,72,70,2020-09-14 19:28:03.562000
7856,5737635241406285,86,74,2020-09-14 19:28:03.562000
7857,1821174110065321,52,29,2020-09-14 19:28:03.562000
7858,8283545607621750,59,43,2020-09-14 20:30:04.884000
7859,7711327999383841,44,59,2020-09-14 20:30:04.884000
7860,2288587171752504,68,72,2020-09-14 20:30:04.884000
7861,3932550067445943,87,77,2020-09-14 20:30:04.884000
7862,4614616893020316,48,52,2020-09-14 20:30:04.884000
7863,1616308152289139,61,59,2020-09-14 20:30:04.884000
7864,2608467943068621,70,70,2020-09-14 20:30:04.884000
7865,3029988656118157,65,41,2020-09-14 20:30:04.884000
7866,3102673298224252,57,65,2020-09-14 20:30:04.884000
7867,4360642399200361,56,59,2020-09-14 20:30:04.884000
7868,8030786827760718,69,67,2020-09-14 20:30:04.884000
7869,8140815814622230,45,43,2020-09-14 20:30:04.884000
7870,8388436962599359,64,60,2020-09-14 20:30:04.884000
7871,7227954753367519,47,47,2020-09-14 21:17:21.973000
7872,7760900638785356,86,60,2020-09-14 21:17:21.973000
7873,1271048675258492,66,63,2020-09-14 21:17:21.973000
7874,1332651264832077,52,55,2020-09-14 21:17:21.973000
7875,3238407027121040,70,72,2020-09-14 22:26:07.146000
7876,1943399982263174,60,57,2020-09-14 23:22:46.724000
7877,1968237549675283,59,61,2020-09-14 23:22:46.724000
7878,2037064822282596,69,69,2020-09-14 23:22:46.724000
7879,8866651574540952,63,47,2020-09-14 23:22:46.724000
7880,5042026725900752,78,77,2020-09-15 00:40:31.135000
7881,2266442771739455,64,62,2020-09-15 00:40:31.135000
7882,5389789370802162,87,77,2020-09-15 00:40:31.135000
7883,1039249041030327,55,56,2020-09-15 00:40:31.135000
7884,1237987485961952,61,66,2020-09-15 00:40:31.135000
7885,2021671869264130,69,69,2020-09-15 00:40:31.135000
7886,2733713763877195,48,45,2020-09-15 00:40:31.135000
7887,3100520161903960,67,64,2020-09-15 00:40:31.135000
7888,3394017049318711,65,65,2020-09-15 00:40:31.135000
7889,3643056721962964,69,69,2020-09-15 00:40:31.135000
7890,4132372815122156,69,72,2020-09-15 00:40:31.135000
7891,5551971756089244,56,53,2020-09-15 00:40:31.135000
7892,5961596989101317,53,56,2020-09-15 00:40:31.135000
7893,6324165256446437,63,47,2020-09-15 00:40:31.135000
7894,8625656103249647,49,44,2020-09-15 00:40:31.135000
7895,1025550141824942,53,60,2020-09-15 01:42:25.768000
7896,3866768577864898,0,0,2020-09-15 01:42:25.768000
7897,867598193067282,86,73,2020-09-15 01:42:25.768000
7898,8700435673296777,76,77,2020-09-15 01:42:25.768000
7899,1118830822915430,62,56,2020-09-15 01:42:25.768000
7900,5918986536762706,67,70,2020-09-15 02:30:24.105000
7901,4983185441274874,65,59,2020-09-15 02:30:24.105000
7902,6285869415982806,69,72,2020-09-15 02:30:24.105000
7903,4784327592998587,71,71,2020-09-15 02:30:24.105000
7904,6631885359241039,81,77,2020-09-15 02:30:24.105000
7905,6892829953349473,54,57,2020-10-16 00:17:24.295000
7906,7254060016565623,58,52,2020-10-16 00:17:24.295000
7907,2089623765993787,81,60,2020-10-16 00:17:24.295000
7908,3403161614259862,58,53,2020-10-16 00:17:24.295000
7909,3427852177587409,59,59,2020-10-16 00:17:24.295000
7910,3465292773188072,54,43,2020-10-16 00:17:24.295000
7911,3600626723839002,61,0,2020-10-16 00:17:24.295000
7912,3735754341744860,54,45,2020-10-16 00:17:24.295000
7913,4509721553981968,56,58,2020-10-16 00:17:24.295000
7914,4750040568587364,52,57,2020-10-16 00:17:24.295000
7915,5157144638020793,56,56,2020-10-16 00:17:24.295000
7916,5281578741355216,78,82,2020-10-16 00:17:24.295000
7917,5622533424385106,74,69,2020-10-16 00:17:24.295000
7918,5683921107451535,45,42,2020-10-16 00:17:24.295000
7919,5930250744403082,59,64,2020-10-16 00:17:24.295000
7920,5971118658773981,72,73,2020-10-16 00:17:24.295000
7921,6051080960913298,43,59,2020-10-16 00:17:24.295000
7922,7114704742678512,64,64,2020-10-16 00:17:24.295000
7923,7392768702101085,58,57,2020-10-16 00:17:24.295000
7924,8216031953225959,70,71,2020-10-16 00:17:24.295000
7925,8588076660249524,54,56,2020-10-16 00:17:24.295000
7926,3431735941508410,69,70,2020-10-16 02:16:09.099000
7927,2995767046209951,80,78,2020-10-16 02:16:09.099000
7928,5288586803750017,71,80,2020-10-16 02:16:09.099000
7929,1606640232269476,63,62,2020-10-16 02:16:09.099000
7930,5509920123315131,55,56,2020-10-16 02:16:09.099000
7931,5960629287918265,54,44,2020-10-16 02:16:09.099000
7932,6535352950289082,51,54,2020-10-16 02:16:09.099000
7933,7070045354983880,41,48,2020-10-16 02:16:09.099000
7934,1163009485435870,72,68,2020-10-16 02:16:09.099000
7935,2274203898031688,70,65,2020-10-16 02:16:09.099000
7936,3254165136905129,61,64,2020-10-16 02:16:09.099000
7937,3330403968572534,68,69,2020-10-16 02:16:09.099000
7938,3597236985841423,65,54,2020-10-16 02:16:09.099000
7939,4094878543899542,57,60,2020-10-16 02:16:09.099000
7940,4904496967219504,48,48,2020-10-16 02:16:09.099000
7941,491877484191193,52,44,2020-10-16 02:16:09.099000
7942,5217429412792299,57,61,2020-10-16 02:16:09.099000
7943,5283881032317585,70,73,2020-10-16 02:16:09.099000
7944,7154949193578490,81,79,2020-10-16 02:16:09.099000
7945,7583444853466543,43,53,2020-10-16 02:16:09.099000
7946,7990907980599041,41,52,2020-10-16 02:16:09.099000
7947,8231598491068042,72,70,2020-10-16 02:16:09.099000
7948,8479553992154779,61,58,2020-10-16 02:16:09.099000
7949,4921324941171659,65,53,2020-10-16 04:13:34.137000
7950,2691789334640723,55,56,2020-10-16 04:13:34.137000
7951,3588451219486909,41,48,2020-10-16 04:13:34.137000
7952,4543840691086716,67,72,2020-10-16 04:13:34.137000
7953,1073871744704500,79,47,2020-10-16 04:13:34.137000
7954,1322083242820195,65,53,2020-10-16 04:13:34.137000
7955,1714793145330307,56,0,2020-10-16 04:13:34.137000
7956,1802419044929460,52,44,2020-10-16 04:13:34.137000
7957,2133281506136907,78,70,2020-10-16 04:13:34.137000
7958,3035435864223653,66,63,2020-10-16 04:13:34.137000
7959,3097372001191255,57,59,2020-10-16 04:13:34.137000
7960,4092937346243903,53,47,2020-10-16 04:13:34.137000
7961,4108798782452660,59,59,2020-10-16 04:13:34.137000
7962,4933781049995990,56,55,2020-10-16 04:13:34.137000
7963,5406419798729449,72,69,2020-10-16 04:13:34.137000
7964,5444335823882929,65,58,2020-10-16 04:13:34.137000
7965,6568295569766436,63,70,2020-10-16 04:13:34.137000
7966,7287159983452509,69,63,2020-10-16 04:13:34.137000
7967,8578515725028852,59,60,2020-10-16 04:13:34.137000
7968,4263842746256280,67,71,2020-10-16 06:13:51.793000
7969,6379160908010925,81,63,2020-10-16 06:13:51.793000
7970,160015042484913,44,48,2020-10-16 06:13:51.793000
7971,1882167154177672,46,41,2020-10-16 06:13:51.793000
7972,2371663957834309,53,52,2020-10-16 06:13:51.793000
7973,4334494684533259,68,73,2020-10-16 06:13:51.793000
7974,600785025196252,72,72,2020-10-16 06:13:51.793000
